cond,seed,cid,window,drift,exc,degree,n_partner,n_core,atom
C,6,29,42,0.14961850579719993,293.3832127753763,7,1,5,FND.ahistorical
C,6,35,42,0.0,295.303492231155,2,0,5,ACT.create
C,6,48,42,0.15665929484016772,295.17246906656544,4,0,5,ACT.create
C,6,51,42,0.0,293.7422332609924,8,0,4,ACT.create
C,6,56,42,0.0,293.73583305380714,2,0,2,PRP.new
C,6,66,42,0.0,295.71126423710894,6,0,5,FND.ahistorical
C,6,78,42,0.14912112756899898,293.8222788429093,5,0,5,FND.ahistorical
C,6,79,42,0.07693594036830698,296.72067078710575,6,1,5,FND.ahistorical
C,6,80,42,0.0,297.20390314917995,6,0,3,ACT.agitate
C,6,92,42,0.10275655337016687,297.34117291602524,9,1,5,PER.see
C,6,102,42,0.4345336775860895,296.4666318994212,1,0,2,PRP.new
C,6,112,42,0.08016160993438981,294.83849807959217,9,0,5,FND.ahistorical
C,6,117,42,0.0,293.0223252027372,2,0,4,ACT.create
C,6,121,42,0.0,292.87824269282663,7,0,4,COG.enlightenment
C,6,127,42,0.0,295.2242022319353,13,0,5,FND.ahistorical
C,6,133,42,0.0,295.05822281372025,2,0,4,LOG.effect
C,6,149,42,0.0,294.2385869852984,7,0,4,LOG.effect
C,6,154,42,0.15199475176487365,293.8815917804236,2,0,2,PRP.new
C,6,155,42,0.0,292.3698014105954,3,0,3,EMO.joy
C,6,161,42,0.03987002047834842,292.9224023312961,5,0,2,PRP.new
C,6,162,42,0.0,292.7049179590874,2,0,2,PRP.new
C,6,167,42,0.0,292.9550255621491,3,1,2,PRP.new
C,6,172,42,0.0,292.60527215166877,2,0,2,PER.hear
C,6,175,42,0.0,294.87045792814365,3,0,2,PER.hear
C,6,176,42,0.0,292.4999043299445,5,0,4,ACT.create
C,6,6,43,0.03819453110210569,305.31324887801236,3,0,4,ACT.create
C,6,16,43,0.24435170628140135,301.02153384381376,7,1,5,FND.ahistorical
C,6,25,43,0.0,302.23746070088856,7,1,5,ACT.create
C,6,29,43,0.14961850579719993,304.90067096653263,5,1,5,FND.ahistorical
C,6,35,43,0.0,301.8066631517421,8,0,5,ACT.create
C,6,48,43,0.15665929484016772,305.2540161138916,9,0,5,ACT.create
C,6,51,43,0.0,302.48025039803986,3,0,4,ACT.create
C,6,66,43,0.0,301.2659434031325,5,0,5,FND.ahistorical
C,6,78,43,0.14912112756899898,304.6321201952195,3,0,5,FND.ahistorical
C,6,79,43,0.07693594036830698,304.7999312820349,6,0,5,FND.ahistorical
C,6,80,43,0.0,302.73352499297437,7,0,3,ACT.agitate
C,6,92,43,0.10275655337016687,302.34338149703547,10,0,5,PER.see
C,6,102,43,0.4345336775860895,303.8864437217017,2,0,2,PRP.new
C,6,112,43,0.08016160993438981,305.2503647284846,6,0,5,FND.ahistorical
C,6,117,43,0.0,304.8617754988148,9,0,4,ACT.create
C,6,121,43,0.0,304.86642808964893,6,1,4,COG.enlightenment
C,6,127,43,0.0,304.6612133227237,9,1,5,FND.ahistorical
C,6,133,43,0.0,301.2807482307759,5,0,4,LOG.effect
C,6,149,43,0.0,304.898536005604,6,1,4,LOG.effect
C,6,155,43,0.0,301.0602659583123,2,0,3,EMO.joy
C,6,161,43,0.03987002047834842,302.2818601386192,2,0,2,PRP.new
C,6,162,43,0.0,304.06392810788907,3,0,2,PRP.new
C,6,167,43,0.0,303.56650043878363,2,0,2,PRP.new
C,6,172,43,0.0,305.2973373660112,5,0,2,PER.hear
C,6,175,43,0.0,305.27931108861856,2,0,2,PER.hear
C,6,176,43,0.0,305.00751555758063,6,1,4,ACT.create
C,6,177,43,0.0,301.30686546960465,10,1,5,FND.ahistorical
C,6,180,43,0.0,301.83201780623733,4,0,2,PRP.new
C,6,6,44,0.03819453110210569,318.4198051395074,6,0,4,ACT.create
C,6,16,44,0.24435170628140135,318.33646353673635,7,1,5,FND.ahistorical
C,6,25,44,0.0,314.57008281723154,3,0,5,ACT.create
C,6,29,44,0.14961850579719993,303.1281616755899,7,0,5,FND.ahistorical
C,6,35,44,0.0,298.97312062216713,1,0,5,ACT.create
C,6,48,44,0.15665929484016772,303.16843637190357,7,1,5,ACT.create
C,6,51,44,0.0,314.8876700757141,4,0,4,ACT.create
C,6,66,44,0.0,299.86816058852673,5,0,5,FND.ahistorical
C,6,78,44,0.14912112756899898,317.02098242404236,6,0,5,FND.ahistorical
C,6,79,44,0.07693594036830698,317.18386400730964,4,1,5,FND.ahistorical
C,6,80,44,0.0,299.42314282547545,2,0,3,ACT.agitate
C,6,92,44,0.10275655337016687,318.2531708930335,7,0,5,PER.see
C,6,102,44,0.4345336775860895,303.7355592584057,2,0,2,PRP.new
C,6,112,44,0.08016160993438981,298.7596624690189,4,0,5,FND.ahistorical
C,6,117,44,0.0,313.2895880330308,6,0,4,ACT.create
C,6,121,44,0.0,318.4483867010646,5,0,4,COG.enlightenment
C,6,127,44,0.0,298.52292748999247,7,0,5,FND.ahistorical
C,6,133,44,0.0,300.6576022311807,6,0,4,LOG.effect
C,6,149,44,0.0,314.26668273102473,4,0,4,LOG.effect
C,6,161,44,0.03987002047834842,299.53221667550696,2,0,2,PRP.new
C,6,162,44,0.0,305.83723448403987,2,0,2,PRP.new
C,6,175,44,0.1345444341928983,301.35177886889073,6,0,2,PER.hear
C,6,176,44,0.0,305.5032920513814,2,0,4,ACT.create
C,6,177,44,0.0,312.0436642490488,3,0,5,FND.ahistorical
C,6,180,44,0.0,312.99156133375226,3,1,2,PRP.new
C,6,6,45,0.03819453110210569,275.5686061651392,3,0,4,ACT.create
C,6,16,45,0.24435170628140135,282.8134886321853,12,1,5,FND.ahistorical
C,6,25,45,0.0,280.5685010930269,4,0,5,ACT.create
C,6,29,45,0.14961850579719993,280.91416309815565,4,0,5,FND.ahistorical
C,6,35,45,0.0,283.2126436799903,1,0,5,ACT.create
C,6,48,45,0.15665929484016772,283.89135498773027,4,0,5,ACT.create
C,6,51,45,0.0,272.6775724370739,6,0,4,ACT.create
C,6,66,45,0.0,274.9062010553962,8,0,5,FND.ahistorical
C,6,78,45,0.14912112756899898,276.0862987478659,9,1,5,FND.ahistorical
C,6,79,45,0.07693594036830698,271.6072800149575,1,0,5,FND.ahistorical
C,6,80,45,0.0,272.9415351809457,1,0,3,ACT.agitate
C,6,92,45,0.10275655337016687,280.78839972221124,6,0,5,PER.see
C,6,112,45,0.08016160993438981,283.31345390236163,6,0,5,FND.ahistorical
C,6,117,45,0.0,275.64104825978757,4,0,4,ACT.create
C,6,121,45,0.0,271.53201681455766,3,0,4,COG.enlightenment
C,6,127,45,0.0,270.07460826937535,6,0,5,FND.ahistorical
C,6,133,45,0.0,278.4812496174177,6,0,4,LOG.effect
C,6,149,45,0.0,277.3183785688376,4,0,4,LOG.effect
C,6,176,45,0.4047285487225558,281.3123919083836,7,1,4,ACT.create
C,6,177,45,0.0,270.82434158355244,7,0,5,FND.ahistorical
C,6,180,45,0.0,282.00005625984784,4,0,2,PRP.new
C,6,181,45,0.0,270.29383205910744,5,0,2,COG.enlightenment
C,6,182,45,0.0,283.37909214632623,3,1,2,PER.hear
C,6,184,45,0.0,271.9774059801721,3,0,2,PER.hear
C,6,6,46,0.03819453110210569,260.36591209456617,8,0,4,ACT.create
C,6,16,46,0.24435170628140135,261.0214021773573,7,0,5,FND.ahistorical
C,6,25,46,0.0,261.03326612057697,6,0,5,ACT.create
C,6,29,46,0.14961850579719993,257.58075622517214,5,0,5,FND.ahistorical
C,6,35,46,0.0,260.16425900615684,2,0,5,ACT.create
C,6,48,46,0.15665929484016772,260.5847620455378,7,0,5,ACT.create
C,6,51,46,0.0,257.72762419695,5,0,4,ACT.create
C,6,66,46,0.0,259.6149071786806,8,0,5,FND.ahistorical
C,6,78,46,0.14912112756899898,258.7634062653124,6,0,5,FND.ahistorical
C,6,79,46,0.07693594036830698,259.9825242228014,7,1,5,FND.ahistorical
C,6,80,46,0.0,258.30603245865154,4,0,3,ACT.agitate
C,6,92,46,0.10275655337016687,258.0539710968269,2,0,5,PER.see
C,6,112,46,0.08016160993438981,259.6133130385848,5,0,5,FND.ahistorical
C,6,117,46,0.0,258.6911756025248,4,0,4,ACT.create
C,6,121,46,0.0,259.76253431065584,6,0,4,COG.enlightenment
C,6,127,46,0.0,259.230122316749,6,1,5,FND.ahistorical
C,6,133,46,0.0,260.3930276330723,3,0,4,LOG.effect
C,6,149,46,0.0,259.3702173444003,5,0,4,LOG.effect
C,6,176,46,0.4047285487225558,260.82102853319816,5,0,4,ACT.create
C,6,177,46,0.0,261.0054249904321,3,0,5,FND.ahistorical
C,6,180,46,0.0025845059932132486,259.41690658835864,4,0,2,PRP.new
C,6,181,46,0.0,260.9424048173553,3,0,2,COG.enlightenment
C,6,6,47,0.03819453110210569,259.5868289702156,6,0,4,ACT.create
C,6,16,47,0.24435170628140135,259.7941526362978,3,0,5,FND.ahistorical
C,6,25,47,0.0,259.9627225914295,5,0,5,ACT.create
C,6,29,47,0.14961850579719993,265.4550589089618,5,0,5,FND.ahistorical
C,6,35,47,0.0,260.4325039466799,7,0,5,ACT.create
C,6,48,47,0.15665929484016772,265.12250944971083,1,0,5,ACT.create
C,6,51,47,0.0,266.00568907978686,4,0,4,ACT.create
C,6,66,47,0.0,259.2410324239461,3,0,5,FND.ahistorical
C,6,78,47,0.14912112756899898,259.73532495790266,7,0,5,FND.ahistorical
C,6,79,47,0.07693594036830698,263.59234913702136,9,0,5,FND.ahistorical
C,6,80,47,0.0,266.10450191934933,3,0,3,ACT.agitate
C,6,92,47,0.10275655337016687,262.8345482223421,6,0,5,PER.see
C,6,112,47,0.08016160993438981,265.84430929179734,10,0,5,FND.ahistorical
C,6,117,47,0.0,259.00579978982563,3,0,4,ACT.create
C,6,121,47,0.0,263.776660648977,7,0,4,COG.enlightenment
C,6,127,47,0.0,266.26010677239435,4,0,5,FND.ahistorical
C,6,133,47,0.0,262.08610560809115,3,0,4,LOG.effect
C,6,149,47,0.0,265.49441147944424,4,0,4,LOG.effect
C,6,176,47,0.4047285487225558,259.94121812904245,3,0,4,ACT.create
C,6,177,47,0.0,265.2308114383378,6,0,5,FND.ahistorical
C,6,180,47,0.0025845059932132486,258.9451914807777,4,0,2,PRP.new
C,6,181,47,0.0,266.6397199183907,3,0,2,COG.enlightenment
C,6,185,47,0.0,263.83039436573824,6,0,5,FND.ahistorical
C,6,6,48,0.03819453110210569,243.1092615132873,7,0,4,ACT.create
C,6,16,48,0.24435170628140135,251.9982126379817,6,0,5,FND.ahistorical
C,6,25,48,0.0,242.6381495922128,5,0,5,ACT.create
C,6,29,48,0.14961850579719993,239.8586646024026,3,0,5,FND.ahistorical
C,6,35,48,0.0,254.85840870222088,2,0,5,ACT.create
C,6,48,48,0.15665929484016772,240.11737217185473,2,0,5,ACT.create
C,6,51,48,0.0,240.04369306806987,4,0,4,ACT.create
C,6,66,48,0.0,252.31263512366263,5,0,5,FND.ahistorical
C,6,78,48,0.14912112756899898,240.80758054312076,4,0,5,FND.ahistorical
C,6,79,48,0.07693594036830698,249.70930830542628,6,0,5,FND.ahistorical
C,6,80,48,0.0,251.0991396405422,6,0,3,ACT.agitate
C,6,92,48,0.10275655337016687,253.93037310622933,4,0,5,PER.see
C,6,112,48,0.08016160993438981,253.2008131110361,6,0,5,FND.ahistorical
C,6,117,48,0.0,242.52620752062398,5,0,4,ACT.create
C,6,121,48,0.0,240.90135393718575,3,0,4,COG.enlightenment
C,6,127,48,0.0,253.7520854744963,5,0,5,FND.ahistorical
C,6,133,48,0.0,248.61499105308565,7,0,4,LOG.effect
C,6,149,48,0.0,249.548562587214,3,0,4,LOG.effect
C,6,176,48,0.4047285487225558,251.2190124043229,4,0,4,ACT.create
C,6,177,48,0.0,252.54328456789278,5,0,5,FND.ahistorical
C,6,180,48,0.0025845059932132486,254.3316453096302,3,0,2,PRP.new
C,6,181,48,0.0,246.7653363220412,2,0,2,COG.enlightenment
C,6,185,48,0.0,251.61001330971567,7,0,5,FND.ahistorical
C,6,6,49,0.03819453110210569,252.37322741735483,5,0,4,ACT.create
C,6,16,49,0.24435170628140135,256.7259299802246,3,0,5,FND.ahistorical
C,6,25,49,0.0,253.50345603385927,6,0,5,ACT.create
C,6,29,49,0.14961850579719993,245.69021409907015,8,0,5,FND.ahistorical
C,6,35,49,0.0,255.84179594758933,2,0,5,ACT.create
C,6,48,49,0.15665929484016772,252.85481848859786,4,0,5,ACT.create
C,6,51,49,0.0,245.64937627665233,6,0,4,ACT.create
C,6,66,49,0.0,248.78464241308885,5,0,5,FND.ahistorical
C,6,78,49,0.14912112756899898,255.14063667167778,4,1,5,FND.ahistorical
C,6,79,49,0.07693594036830698,246.12479977329264,4,0,5,FND.ahistorical
C,6,80,49,0.0,257.18258727111845,4,0,3,ACT.agitate
C,6,92,49,0.10275655337016687,257.6070459945455,6,0,5,PER.see
C,6,112,49,0.08016160993438981,256.8977288091894,5,0,5,FND.ahistorical
C,6,117,49,0.0,257.29009152945,6,0,4,ACT.create
C,6,121,49,0.0,256.1907255612074,4,0,4,COG.enlightenment
C,6,127,49,0.0,256.1564782404726,11,0,5,FND.ahistorical
C,6,133,49,0.0,257.18278303695394,5,0,4,LOG.effect
C,6,149,49,0.0,252.92281123991415,10,0,4,LOG.effect
C,6,176,49,0.4047285487225558,250.1732898286549,5,0,4,ACT.create
C,6,177,49,0.0,256.2751283031041,7,0,5,FND.ahistorical
C,6,180,49,0.0025845059932132486,246.17026799191257,3,0,2,PRP.new
C,6,185,49,0.0,253.79506603635303,7,1,5,FND.ahistorical
C,6,186,49,0.0,252.4514841425872,2,0,2,PRP.new
C,6,187,49,0.0,256.56847826370495,5,0,2,PRP.new
C,6,189,49,0.0,256.4309213073042,2,0,2,PRP.new
C,6,190,49,0.0,256.60917287487734,2,0,2,PRP.new
C,6,191,49,0.0,256.9822347282559,5,0,2,COG.enlightenment
C,6,194,49,0.0,247.80178560115067,3,0,2,PER.hear
C,6,195,49,0.0,253.37707665140718,4,0,2,PER.hear
C,6,6,50,0.03819453110210569,269.2337830174132,9,0,4,ACT.create
C,6,16,50,0.24435170628140135,269.23504198514473,8,0,5,FND.ahistorical
C,6,25,50,0.0,269.0465942121244,2,0,5,ACT.create
C,6,29,50,0.14961850579719993,264.9082779636029,9,0,5,FND.ahistorical
C,6,35,50,0.0,266.02794425770367,9,0,5,ACT.create
C,6,48,50,0.15665929484016772,265.2097300574652,7,0,5,ACT.create
C,6,51,50,0.0,266.8371739330347,4,1,4,ACT.create
C,6,66,50,0.0,267.30259693438495,8,0,5,FND.ahistorical
C,6,78,50,0.14912112756899898,265.545802733436,8,0,5,FND.ahistorical
C,6,79,50,0.07693594036830698,262.28663498044034,3,0,5,FND.ahistorical
C,6,80,50,0.0,265.060447801072,2,0,3,ACT.agitate
C,6,92,50,0.10275655337016687,265.1933369268447,3,0,5,PER.see
C,6,112,50,0.08016160993438981,264.316413807194,5,0,5,FND.ahistorical
C,6,117,50,0.0,261.3381875958013,5,0,4,ACT.create
C,6,121,50,0.0,268.55832125185407,6,0,4,COG.enlightenment
C,6,127,50,0.0,263.8271961863634,5,1,5,FND.ahistorical
C,6,133,50,0.0,265.3838482735596,8,0,4,LOG.effect
C,6,149,50,0.0,267.46303920429773,4,0,4,LOG.effect
C,6,176,50,0.4047285487225558,268.8344857218761,5,0,4,ACT.create
C,6,177,50,0.0,261.6476586573401,10,0,5,FND.ahistorical
C,6,180,50,0.0025845059932132486,264.05273965233516,4,0,2,PRP.new
C,6,185,50,0.07499866847246484,264.3209983399301,7,0,5,FND.ahistorical
C,6,186,50,0.0,265.0533667883144,3,0,2,PRP.new
C,6,187,50,0.0,269.1931296935127,4,0,2,PRP.new
C,6,190,50,0.0,269.2944833389505,2,0,2,PRP.new
C,6,191,50,0.0,265.0617363040301,2,0,2,COG.enlightenment
C,6,194,50,0.0,265.12399777509575,2,0,2,PER.hear
C,6,202,50,0.0,268.99171247286756,3,0,4,PER.see
C,6,6,51,0.03819453110210569,263.90451558854386,4,0,4,ACT.create
C,6,16,51,0.24435170628140135,263.4994662498518,8,0,5,FND.ahistorical
C,6,25,51,0.0,265.72453030583057,6,0,5,ACT.create
C,6,29,51,0.14961850579719993,259.69497099963274,8,0,5,FND.ahistorical
C,6,35,51,0.0,267.4876018699422,3,0,5,ACT.create
C,6,48,51,0.15665929484016772,268.52914596865105,3,0,5,ACT.create
C,6,51,51,0.0,256.89052540067837,4,0,4,ACT.create
C,6,66,51,0.0,260.538468887167,6,0,5,FND.ahistorical
C,6,78,51,0.14912112756899898,256.97331616932826,16,0,5,FND.ahistorical
C,6,79,51,0.07693594036830698,265.8224877708809,6,1,5,FND.ahistorical
C,6,80,51,0.0,266.02017623509073,5,0,3,ACT.agitate
C,6,92,51,0.10275655337016687,258.31857210574185,6,1,5,PER.see
C,6,112,51,0.08016160993438981,262.69689563284817,12,1,5,FND.ahistorical
C,6,117,51,0.0,264.81914774652216,4,0,4,ACT.create
C,6,121,51,0.0,258.07145819687105,2,0,4,COG.enlightenment
C,6,127,51,0.0,257.20493019677633,5,0,5,FND.ahistorical
C,6,133,51,0.0,267.71007911193885,2,0,4,LOG.effect
C,6,149,51,0.0,272.5718920542056,9,0,4,LOG.effect
C,6,176,51,0.4047285487225558,271.16383220539115,6,1,4,ACT.create
C,6,177,51,0.0,265.43165089622164,5,0,5,FND.ahistorical
C,6,180,51,0.0025845059932132486,263.84838574302967,2,0,2,PRP.new
C,6,185,51,0.07499866847246484,265.92841243548656,10,1,5,FND.ahistorical
C,6,187,51,0.0,264.35125380941713,2,0,2,PRP.new
C,6,190,51,0.0,261.7591931510524,2,1,2,PRP.new
C,6,202,51,0.0,265.54731070946616,5,0,4,PER.see
C,7,0,2,0.0,244.00653453263018,2,0,2,PRP.new
C,7,1,2,0.0,243.29700986650482,3,0,2,PRP.new
C,7,2,2,0.0,243.61254851149965,4,0,2,PER.hear
C,7,9,2,0.0,331.5466919348477,6,0,5,FND.ahistorical
C,7,10,2,0.0,332.0182280111285,3,0,2,PRP.new
C,7,11,2,0.0,330.64950514072893,2,0,2,PRP.new
C,7,9,3,0.0,160.0052342784684,7,0,5,FND.ahistorical
C,7,10,3,0.0,163.62111267722284,2,0,2,PRP.new
C,7,11,3,0.0,164.4820058159167,4,0,2,PRP.new
C,7,12,3,0.0,162.28334424464933,5,0,5,PER.see
C,7,13,3,0.0,156.62253295312982,5,0,4,LOG.effect
C,7,9,4,0.0,231.6675768179336,8,0,5,FND.ahistorical
C,7,10,4,0.0,223.93100639520767,3,0,2,PRP.new
C,7,12,4,0.0,227.41431414941061,6,0,5,PER.see
C,7,13,4,0.0,218.75826682644643,5,0,4,LOG.effect
C,7,16,4,0.0,222.76970169124303,9,0,5,FND.ahistorical
C,7,9,5,0.0,230.38897343502563,11,0,5,FND.ahistorical
C,7,10,5,0.2570869946942871,230.74856612020204,2,0,2,PRP.new
C,7,12,5,0.0,234.16842172339295,4,0,5,PER.see
C,7,13,5,0.0,233.70332105312798,7,0,4,LOG.effect
C,7,16,5,0.0,231.36154215217385,4,0,5,FND.ahistorical
C,7,18,5,0.0,235.2833774106262,4,0,3,ACT.agitate
C,7,19,5,0.0,231.84764428150856,11,0,5,FND.ahistorical
C,7,21,5,0.0,230.84454695559702,6,0,2,PRP.new
C,7,25,5,0.0,233.83647067315525,2,0,2,PER.hear
C,7,9,6,0.0,233.8180606366388,11,0,5,FND.ahistorical
C,7,12,6,0.16160612279735886,240.79490306107192,5,0,5,PER.see
C,7,13,6,0.13340990676390874,241.31630399421636,3,0,4,LOG.effect
C,7,18,6,0.0,237.7020709552417,5,0,3,ACT.agitate
C,7,19,6,0.0,235.13849520001375,8,0,5,FND.ahistorical
C,7,21,6,0.0,235.05225029546446,3,0,2,PRP.new
C,7,9,7,0.0,259.5445102978798,7,0,5,FND.ahistorical
C,7,12,7,0.16160612279735886,261.49752928779685,10,0,5,PER.see
C,7,13,7,0.13340990676390874,252.2619752161328,5,0,4,LOG.effect
C,7,18,7,0.0,261.5204598605046,3,0,3,ACT.agitate
C,7,19,7,0.0,260.0701131065289,6,0,5,FND.ahistorical
C,7,21,7,0.0,259.91384247848464,2,0,2,PRP.new
C,7,26,7,0.0,253.40329989334305,7,0,5,FND.ahistorical
C,7,27,7,0.0,258.8081368341377,3,0,2,COG.enlightenment
C,7,9,8,0.0,282.40875533551605,5,0,5,FND.ahistorical
C,7,12,8,0.16160612279735886,283.80480343881504,8,0,5,PER.see
C,7,13,8,0.13340990676390874,282.2164625470799,5,0,4,LOG.effect
C,7,18,8,0.0,282.3787401076783,2,0,3,ACT.agitate
C,7,19,8,0.5,283.76467022934366,9,0,5,FND.ahistorical
C,7,26,8,0.0,284.6320878679499,9,0,5,FND.ahistorical
C,7,27,8,0.0,282.0292293936453,2,0,2,COG.enlightenment
C,7,29,8,0.0,281.8081398411271,2,0,5,ACT.create
C,7,30,8,0.0,284.7544964067509,5,0,5,FND.ahistorical
C,7,31,8,0.0,284.517785723549,6,0,5,FND.ahistorical
C,7,32,8,0.0,283.6103493535271,2,0,3,EMO.joy
C,7,34,8,0.0,282.28544665014624,5,0,2,PER.hear
C,7,35,8,0.0,283.23720993192,3,0,2,PRP.new
