seed,rate,window,n_C,k_star_D1,k_star_D2,J3_D1,J3_D2,J4_D1,J4_D2,H3_D1,H3_D2,H2_D1,dH32_D1,dH32_D2,dJ34_D1,none_ratio,mid_share,strong_share,weak_share,none_D2,weak_D2,mid_D2,strong_D2
314,0.001,12,14,3,3,0.2839,0.2839,0.2839,0.2839,0.9464,0.9464,0.3712,0.5752,0.5752,0.0,0.7857,0.0,0.0714,0.1429,11,2,0,1
314,0.001,13,9,3,3,1.0217,1.0217,1.0217,1.0217,1.4355,1.4355,1.4355,0.0,0.0,0.0,0.7778,0.2222,0.0,0.0,7,0,2,0
314,0.001,14,10,2,2,0.0183,0.0183,0.0183,0.0183,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0,0,0
314,0.001,15,20,4,4,0.3645,0.3645,0.7358,0.7358,1.154,1.154,0.569,0.585,0.585,0.3713,0.8,0.0,0.05,0.15,16,3,0,1
314,0.001,16,14,4,4,-0.1286,-0.1286,-0.041,-0.041,-0.0,-0.0,-0.0,0.0,0.0,0.0876,1.0,0.0,0.0,0.0,14,0,0,0
314,0.001,17,9,4,4,-0.5,-0.5,-0.3085,-0.3085,-0.0,-0.0,-0.0,0.0,0.0,0.1915,1.0,0.0,0.0,0.0,9,0,0,0
314,0.001,18,17,4,4,0.3538,0.3538,0.8779,0.8779,0.7871,0.7871,0.7871,0.0,0.0,0.5241,0.7647,0.0,0.2353,0.0,13,0,0,4
314,0.001,19,20,4,4,-0.0359,-0.0359,0.1508,0.1508,0.7476,0.7476,0.7476,0.0,0.0,0.1867,0.9,0.0,0.1,0.0,18,0,0,2
314,0.001,20,11,4,4,1.5982,1.5982,1.6579,1.6579,1.8676,1.8676,1.8676,0.0,0.0,0.0597,0.3636,0.2727,0.0909,0.2727,4,3,3,1
314,0.001,21,7,4,4,0.6976,0.6976,1.0472,1.0472,0.5917,0.5917,-0.0,0.5917,0.5917,0.3496,0.8571,0.0,0.0,0.1429,6,1,0,0
314,0.001,22,13,4,4,-0.16,-0.16,0.1019,0.1019,0.6194,0.6194,-0.0,0.6194,0.6194,0.2619,0.8462,0.0,0.0,0.1538,11,2,0,0
314,0.001,23,11,3,3,1.2558,1.2558,1.2558,1.2558,1.7899,1.7899,1.7899,0.0,0.0,0.0,0.7273,0.0909,0.1818,0.0,8,0,1,2
314,0.001,24,7,2,2,0.7645,0.7645,0.7645,0.7645,1.3788,1.3788,1.3788,0.0,0.0,0.0,0.7143,0.2857,0.0,0.0,5,0,2,0
314,0.001,25,2,2,2,0.0069,0.0069,0.0069,0.0069,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0
456,0.001,1,101,3,3,-0.2589,-0.2589,-0.2589,-0.2589,1.0336,1.0336,0.6834,0.3502,0.3502,0.0,0.8614,0.0594,0.0099,0.0693,87,7,6,1
456,0.001,2,76,0,0,-0.5842,-0.5842,-0.5842,-0.5842,0.5499,0.5499,0.4501,0.0998,0.0998,0.0,0.9474,0.0263,0.0132,0.0132,72,1,2,1
456,0.001,3,23,3,3,0.416,0.416,0.416,0.416,1.4473,1.4473,1.2087,0.2386,0.2386,0.0,0.8261,0.0435,0.087,0.0435,19,1,1,2
456,0.001,4,13,3,3,0.7761,0.7761,0.7761,0.7761,1.8811,1.8811,1.352,0.5291,0.5291,0.0,0.6923,0.0769,0.0769,0.1538,9,2,1,1
456,0.001,5,13,4,4,0.3021,0.3021,0.4392,0.4392,1.1451,1.1451,1.1451,0.0,0.0,0.1371,0.8462,0.0769,0.0769,0.0,11,0,1,1
456,0.001,6,20,4,4,0.5028,0.5028,0.6695,0.6695,1.6166,1.6166,1.3568,0.2598,0.2598,0.1667,0.75,0.1,0.1,0.05,15,1,2,2
456,0.001,7,13,4,4,1.0862,1.0862,1.2065,1.2065,2.0759,2.0759,1.4885,0.5874,0.5874,0.1203,0.4615,0.0769,0.2308,0.2308,6,3,1,3
456,0.001,8,11,3,3,0.6303,0.6303,0.6303,0.6303,1.0958,1.0958,1.0958,0.0,0.0,0.0,0.8182,0.1818,0.0,0.0,9,0,2,0
456,0.001,9,18,3,3,0.5497,0.5497,0.5497,0.5497,1.4047,1.4047,0.8031,0.6016,0.6016,0.0,0.7222,0.1111,0.0,0.1667,13,3,2,0
456,0.001,10,12,3,3,-0.0503,-0.0503,-0.0503,-0.0503,0.4138,0.4138,-0.0,0.4138,0.4138,0.0,0.9167,0.0,0.0,0.0833,11,1,0,0
456,0.001,11,13,4,4,-0.0799,-0.0799,0.2167,0.2167,0.6194,0.6194,-0.0,0.6194,0.6194,0.2966,0.8462,0.0,0.0,0.1538,11,2,0,0
456,0.001,12,14,4,4,-0.049,-0.049,0.0295,0.0295,0.7345,0.7345,0.3712,0.3633,0.3633,0.0785,0.8571,0.0,0.0714,0.0714,12,1,0,1
456,0.001,13,16,3,3,1.304,1.304,1.304,1.304,2.1085,2.1085,1.5016,0.6069,0.6069,0.0,0.5625,0.0625,0.125,0.25,9,4,1,2
456,0.001,14,11,3,3,1.3288,1.3288,1.3288,1.3288,1.8231,1.8231,1.4949,0.3282,0.3282,0.0,0.3636,0.1818,0.3636,0.0909,4,1,2,4
456,0.001,15,24,3,3,0.6371,0.6371,0.6371,0.6371,0.9,0.9,0.4972,0.4028,0.4028,0.0,0.875,0.0,0.0417,0.0833,21,2,0,1
456,0.001,16,3,3,3,1.1398,1.1398,1.1398,1.1398,1.585,1.585,1.585,0.0,0.0,0.0,0.6667,0.0,0.3333,0.0,2,0,0,1
456,0.001,17,9,4,4,0.9574,0.9574,1.3851,1.3851,0.9911,0.9911,-0.0,0.9911,0.9911,0.4277,0.5556,0.0,0.0,0.4444,5,4,0,0
456,0.001,18,14,4,4,0.276,0.276,0.564,0.564,0.9464,0.9464,0.3712,0.5752,0.5752,0.288,0.7857,0.0,0.0714,0.1429,11,2,0,1
456,0.001,19,16,3,3,1.1493,1.1493,1.1493,1.1493,2.0524,2.0524,1.5016,0.5508,0.5508,0.0,0.5625,0.0625,0.1875,0.1875,9,3,1,3
456,0.001,20,17,3,3,0.2286,0.2286,0.2286,0.2286,0.5226,0.5226,-0.0,0.5226,0.5226,0.0,0.8824,0.0,0.0,0.1176,15,2,0,0
456,0.001,21,17,3,3,0.9479,0.9479,0.9479,0.9479,1.574,1.574,1.574,0.0,0.0,0.0,0.7647,0.1765,0.0588,0.0,13,0,3,1
456,0.001,22,18,3,3,0.8164,0.8164,0.8164,0.8164,1.685,1.685,1.2516,0.4334,0.4334,0.0,0.7222,0.1667,0.0,0.1111,13,2,3,0
456,0.001,23,11,3,3,0.0183,0.0183,0.0183,0.0183,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0,0,0
456,0.001,24,9,3,3,1.0151,1.0151,1.0151,1.0151,1.6577,1.6577,0.9864,0.6713,0.6713,0.0,0.6667,0.0,0.1111,0.2222,6,2,0,1
456,0.001,25,9,3,3,0.644,0.644,0.644,0.644,1.4466,1.4466,0.9864,0.4602,0.4602,0.0,0.7778,0.1111,0.0,0.1111,7,1,1,0
789,0.001,1,118,2,2,-0.521,-0.521,-0.521,-0.521,0.7715,0.7715,0.7025,0.069,0.069,0.0,0.9322,0.0254,0.0339,0.0085,110,1,3,4
789,0.001,2,84,3,3,-0.0791,-0.0791,-0.0791,-0.0791,1.0115,1.0115,0.5346,0.4769,0.4769,0.0,0.8452,0.0119,0.0357,0.1071,71,9,1,3
789,0.001,3,34,4,4,-0.2089,-0.2089,0.1779,0.1779,0.804,0.804,0.3816,0.4224,0.4224,0.3868,0.8529,0.0294,0.0294,0.0882,29,3,1,1
789,0.001,4,13,4,4,0.9297,0.9297,0.955,0.955,1.6143,1.6143,0.7732,0.8411,0.8411,0.0253,0.4615,0.0769,0.0,0.4615,6,6,1,0
789,0.001,5,19,4,4,0.4996,0.4996,0.5909,0.5909,1.3605,1.3605,0.7742,0.5863,0.5863,0.0913,0.7368,0.1053,0.0,0.1579,14,3,2,0
789,0.001,6,23,3,3,-0.0845,-0.0845,-0.0845,-0.0845,0.9274,0.9274,0.5132,0.4142,0.4142,0.0,0.8696,0.0435,0.0,0.087,20,2,1,0
789,0.001,7,17,3,3,0.259,0.259,0.259,0.259,0.7871,0.7871,-0.0,0.7871,0.7871,0.0,0.7647,0.0,0.0,0.2353,13,4,0,0
789,0.001,8,23,3,3,0.9852,0.9852,0.9852,0.9852,1.8688,1.8688,1.0862,0.7826,0.7826,0.0,0.4348,0.087,0.087,0.3913,10,9,2,2
789,0.001,9,14,3,3,0.2642,0.2642,0.2642,0.2642,0.5917,0.5917,-0.0,0.5917,0.5917,0.0,0.8571,0.0,0.0,0.1429,12,2,0,0
789,0.001,10,17,3,3,0.7344,0.7344,0.7344,0.7344,1.6137,1.6137,1.3216,0.2921,0.2921,0.0,0.7647,0.1176,0.0588,0.0588,13,1,2,1
789,0.001,11,11,3,3,0.3136,0.3136,0.3136,0.3136,0.684,0.684,-0.0,0.684,0.684,0.0,0.8182,0.0,0.0,0.1818,9,2,0,0
789,0.001,12,22,3,3,0.3515,0.3515,0.3515,0.3515,1.2433,1.2433,0.6999,0.5434,0.5434,0.0,0.7727,0.0,0.0909,0.1364,17,3,0,2
789,0.001,13,17,3,3,-0.1483,-0.1483,-0.1483,-0.1483,0.3228,0.3228,0.3228,0.0,0.0,0.0,0.9412,0.0,0.0588,0.0,16,0,0,1
789,0.001,14,24,3,3,1.2468,1.2468,1.2468,1.2468,1.75,1.75,1.5546,0.1954,0.1954,0.0,0.625,0.3333,0.0,0.0417,15,1,8,0
789,0.001,15,23,3,3,1.1959,1.1959,1.1959,1.1959,2.0899,2.0899,1.5645,0.5254,0.5254,0.0,0.6087,0.087,0.1304,0.1739,14,4,2,3
789,0.001,16,9,3,3,0.2355,0.2355,0.2355,0.2355,0.5033,0.5033,0.5033,0.0,0.0,0.0,0.8889,0.0,0.1111,0.0,8,0,0,1
789,0.001,17,11,3,3,0.2757,0.2757,0.2757,0.2757,0.684,0.684,-0.0,0.684,0.684,0.0,0.8182,0.0,0.0,0.1818,9,2,0,0
789,0.001,18,25,4,4,1.4644,1.4644,1.5932,1.5932,2.1819,2.1819,1.7925,0.3894,0.3894,0.1288,0.6,0.16,0.12,0.12,15,3,4,3
789,0.001,19,14,3,3,0.53,0.53,0.53,0.53,0.7496,0.7496,-0.0,0.7496,0.7496,0.0,0.7857,0.0,0.0,0.2143,11,3,0,0
789,0.001,20,9,3,3,0.9857,0.9857,0.9857,0.9857,1.7527,1.7527,0.9864,0.7663,0.7663,0.0,0.5556,0.1111,0.0,0.3333,5,3,1,0
789,0.001,21,16,3,3,1.1384,1.1384,1.1384,1.1384,1.7806,1.7806,1.7806,0.0,0.0,0.0,0.6875,0.125,0.1875,0.0,11,0,2,3
789,0.001,22,12,4,4,0.4606,0.4606,0.977,0.977,1.2075,1.2075,0.8167,0.3908,0.3908,0.5164,0.8333,0.0833,0.0,0.0833,10,1,1,0
789,0.001,23,14,4,4,0.6035,0.6035,1.0423,1.0423,1.1981,1.1981,0.3712,0.8269,0.8269,0.4388,0.6429,0.0,0.0714,0.2857,9,4,0,1
789,0.001,24,11,4,4,1.1883,1.1883,1.3185,1.3185,1.7899,1.7899,1.4354,0.3545,0.3545,0.1302,0.6364,0.2727,0.0,0.0909,7,1,3,0
789,0.001,25,14,4,4,0.3487,0.3487,0.6211,0.6211,1.0892,1.0892,1.0892,0.0,0.0,0.2724,0.8571,0.0714,0.0714,0.0,12,0,1,1
999,0.001,1,106,3,3,-0.4453,-0.4453,-0.4453,-0.4453,0.7156,0.7156,0.3704,0.3452,0.3452,0.0,0.9057,0.0,0.0283,0.066,96,7,0,3
999,0.001,2,68,3,3,0.6528,0.6528,0.6528,0.6528,1.6145,1.6145,1.441,0.1735,0.1735,0.0,0.7794,0.0735,0.1176,0.0294,53,2,5,8
999,0.001,3,20,3,3,0.1635,0.1635,0.1635,0.1635,0.8842,0.8842,0.8842,0.0,0.0,0.0,0.85,0.0,0.15,0.0,17,0,0,3
999,0.001,4,16,3,3,0.6394,0.6394,0.6394,0.6394,1.3716,1.3716,1.0613,0.3103,0.3103,0.0,0.8125,0.125,0.0,0.0625,13,1,2,0
999,0.001,5,18,4,4,0.5497,0.5497,0.6275,0.6275,1.5694,1.5694,0.9864,0.583,0.583,0.0778,0.7222,0.1111,0.0,0.1667,13,3,2,0
999,0.001,6,13,4,4,0.2718,0.2718,0.3736,0.3736,1.352,1.352,0.7732,0.5788,0.5788,0.1018,0.7692,0.0769,0.0,0.1538,10,2,1,0
999,0.001,7,11,3,3,-0.0473,-0.0473,-0.0473,-0.0473,0.4395,0.4395,-0.0,0.4395,0.4395,0.0,0.9091,0.0,0.0,0.0909,10,1,0,0
999,0.001,8,10,3,3,0.6099,0.6099,0.6099,0.6099,1.1568,1.1568,1.1568,0.0,0.0,0.0,0.8,0.0,0.2,0.0,8,0,0,2
999,0.001,9,17,4,4,1.3866,1.3866,1.4973,1.4973,2.1451,2.1451,1.659,0.4861,0.4861,0.1107,0.5294,0.2353,0.0588,0.1765,9,3,4,1
999,0.001,10,13,3,3,0.7296,0.7296,0.7296,0.7296,1.4885,1.4885,0.7732,0.7153,0.7153,0.0,0.6923,0.0,0.0769,0.2308,9,3,0,1
999,0.001,11,12,3,3,0.1617,0.1617,0.1617,0.1617,0.65,0.65,-0.0,0.65,0.65,0.0,0.8333,0.0,0.0,0.1667,10,2,0,0
999,0.001,12,10,3,3,1.3672,1.3672,1.3672,1.3672,1.8955,1.8955,1.571,0.3245,0.3245,0.0,0.6,0.3,0.0,0.1,6,1,3,0
999,0.001,13,23,3,3,0.5998,0.5998,0.5998,0.5998,1.4801,1.4801,1.0862,0.3939,0.3939,0.0,0.7826,0.087,0.0435,0.087,18,2,2,1
999,0.001,14,11,3,3,0.1283,0.1283,0.1283,0.1283,0.8659,0.8659,0.8659,0.0,0.0,0.0,0.9091,0.0909,0.0,0.0,10,0,1,0
999,0.001,15,23,3,3,0.2927,0.2927,0.2927,0.2927,1.2415,1.2415,0.8405,0.401,0.401,0.0,0.8261,0.087,0.0,0.087,19,2,2,0
999,0.001,16,21,4,4,0.7266,0.7266,0.778,0.778,1.6464,1.6464,1.41,0.2364,0.2364,0.0514,0.7143,0.2381,0.0,0.0476,15,1,5,0
999,0.001,17,22,4,4,0.0833,0.0833,0.0975,0.0975,0.9568,0.9568,0.6999,0.2569,0.2569,0.0142,0.8636,0.0909,0.0,0.0455,19,1,2,0
999,0.001,18,12,3,3,-0.1878,-0.1878,-0.1878,-0.1878,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0,0,0
999,0.001,19,7,3,3,0.4707,0.4707,0.4707,0.4707,0.8631,0.8631,-0.0,0.8631,0.8631,0.0,0.7143,0.0,0.0,0.2857,5,2,0,0
999,0.001,20,7,3,3,1.3209,1.3209,1.3209,1.3209,1.9502,1.9502,1.3788,0.5714,0.5714,0.0,0.4286,0.0,0.2857,0.2857,3,2,0,2
999,0.001,21,3,4,4,1.0019,1.0019,1.2044,1.2044,1.585,1.585,1.585,0.0,0.0,0.2025,0.6667,0.0,0.3333,0.0,2,0,0,1
999,0.001,22,5,3,3,0.6399,0.6399,0.6399,0.6399,0.7219,0.7219,-0.0,0.7219,0.7219,0.0,0.8,0.0,0.0,0.2,4,1,0,0
999,0.001,23,7,3,3,-0.1713,-0.1713,-0.1713,-0.1713,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,0,0,0
999,0.001,24,14,4,4,1.6938,1.6938,1.8404,1.8404,2.156,2.156,1.9592,0.1968,0.1968,0.1466,0.5,0.2143,0.2143,0.0714,7,1,3,3
999,0.001,25,8,3,3,0.5317,0.5317,0.5317,0.5317,0.5436,0.5436,-0.0,0.5436,0.5436,0.0,0.875,0.0,0.0,0.125,7,1,0,0
1337,0.001,1,110,3,3,-0.4689,-0.4689,-0.4689,-0.4689,0.8236,0.8236,0.5632,0.2604,0.2604,0.0,0.9,0.0455,0.0091,0.0455,99,5,5,1
1337,0.001,2,67,3,3,0.9983,0.9983,0.9983,0.9983,1.7623,1.7623,1.4499,0.3124,0.3124,0.0,0.6567,0.2687,0.0,0.0746,44,5,18,0
1337,0.001,3,20,4,4,0.3367,0.3367,0.4228,0.4228,1.0219,1.0219,0.569,0.4529,0.4529,0.0861,0.85,0.0,0.05,0.1,17,2,0,1
1337,0.001,4,9,4,4,0.5918,0.5918,0.6928,0.6928,1.4466,1.4466,0.9864,0.4602,0.4602,0.101,0.7778,0.1111,0.0,0.1111,7,1,1,0
1337,0.001,5,18,4,4,0.6254,0.6254,0.6479,0.6479,1.4047,1.4047,1.1221,0.2826,0.2826,0.0225,0.7778,0.0,0.1667,0.0556,14,1,0,3
1337,0.001,6,21,3,3,0.658,0.658,0.6217,0.6217,1.4372,1.4372,0.8929,0.5443,0.5443,-0.0363,0.7619,0.0952,0.0,0.1429,16,3,2,0
1337,0.001,7,13,4,4,0.068,0.068,0.2745,0.2745,0.3912,0.3912,0.3912,0.0,0.0,0.2065,0.9231,0.0,0.0769,0.0,12,0,0,1
1337,0.001,9,15,2,2,-0.3002,-0.3002,-0.3002,-0.3002,0.6998,0.6998,0.6998,0.0,0.0,0.0,0.9333,0.0,0.0667,0.0,14,0,0,1
1337,0.001,10,21,3,3,0.3929,0.3929,0.3929,0.3929,1.316,1.316,0.8929,0.4231,0.4231,0.0,0.8095,0.0,0.0952,0.0952,17,2,0,2
1337,0.001,11,12,3,3,-0.0999,-0.0999,-0.0999,-0.0999,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0,0,0
1337,0.001,12,17,2,2,0.1416,0.1416,0.1416,0.1416,0.8343,0.8343,0.8343,0.0,0.0,0.0,0.8824,0.0,0.1176,0.0,15,0,0,2
1337,0.001,13,11,3,3,0.3149,0.3149,0.3149,0.3149,0.684,0.684,-0.0,0.684,0.684,0.0,0.8182,0.0,0.0,0.1818,9,2,0,0
1337,0.001,14,21,3,3,0.6116,0.6116,0.6116,0.6116,1.1255,1.1255,1.1255,0.0,0.0,0.0,0.8095,0.1905,0.0,0.0,17,0,4,0
1337,0.001,15,15,3,3,1.1438,1.1438,1.1438,1.1438,1.7465,1.7465,1.053,0.6935,0.6935,0.0,0.3333,0.2,0.0,0.4667,5,7,3,0
1337,0.001,16,15,4,4,0.676,0.676,0.7513,0.7513,1.1033,1.1033,1.1033,0.0,0.0,0.0753,0.8667,0.1333,0.0,0.0,13,0,2,0
1337,0.001,17,14,2,2,-0.115,-0.115,-0.115,-0.115,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14,0,0,0
1337,0.001,18,14,3,3,1.0104,1.0104,1.0104,1.0104,1.6645,1.6645,1.1488,0.5157,0.5157,0.0,0.7143,0.1429,0.0,0.1429,10,2,2,0
1337,0.001,19,5,4,4,0.3295,0.3295,0.8675,0.8675,0.7219,0.7219,-0.0,0.7219,0.7219,0.538,0.8,0.0,0.0,0.2,4,1,0,0
1337,0.001,20,13,4,4,0.0168,0.0168,0.1904,0.1904,0.7732,0.7732,0.3912,0.382,0.382,0.1736,0.8462,0.0,0.0769,0.0769,11,1,0,1
1337,0.001,21,11,4,4,-0.1538,-0.1538,0.1566,0.1566,0.4395,0.4395,-0.0,0.4395,0.4395,0.3104,0.9091,0.0,0.0,0.0909,10,1,0,0
1337,0.001,22,13,4,4,-0.0911,-0.0911,0.3231,0.3231,0.6194,0.6194,-0.0,0.6194,0.6194,0.4142,0.8462,0.0,0.0,0.1538,11,2,0,0
1337,0.001,23,5,4,4,0.9115,0.9115,0.9678,0.9678,1.371,1.371,1.371,0.0,0.0,0.0563,0.8,0.2,0.0,0.0,4,0,1,0
1337,0.001,24,11,2,2,-0.0137,-0.0137,-0.0137,-0.0137,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0,0,0
1337,0.001,25,18,4,4,1.562,1.562,1.6514,1.6514,2.1769,2.1769,1.8163,0.3606,0.3606,0.0894,0.6111,0.1111,0.1667,0.1111,11,2,2,3
2024,0.001,1,116,0,0,-0.5993,-0.5993,-0.6867,-0.6867,0.6932,0.6932,0.3691,0.3241,0.3241,-0.0874,0.9138,0.0172,0.0086,0.0603,106,7,2,1
2024,0.001,2,81,4,4,0.5955,0.5955,0.6149,0.6149,1.6199,1.6199,1.0736,0.5463,0.5463,0.0194,0.7284,0.0988,0.0247,0.1481,59,12,8,2
2024,0.001,3,34,4,4,-0.0158,-0.0158,0.0858,0.0858,0.8262,0.8262,0.6402,0.186,0.186,0.1016,0.9118,0.0,0.0588,0.0294,31,1,0,2
2024,0.001,4,16,4,4,-0.1472,-0.1472,0.3395,0.3395,0.6686,0.6686,0.3373,0.3313,0.3313,0.4867,0.875,0.0,0.0625,0.0625,14,1,0,1
2024,0.001,5,20,4,4,0.2984,0.2984,0.3718,0.3718,0.8113,0.8113,-0.0,0.8113,0.8113,0.0734,0.75,0.0,0.0,0.25,15,5,0,0
2024,0.001,6,20,4,4,-0.076,-0.076,0.0158,0.0158,0.6098,0.6098,-0.0,0.6098,0.6098,0.0918,0.85,0.0,0.0,0.15,17,3,0,0
2024,0.001,7,12,3,3,1.3736,1.3736,1.3736,1.3736,1.7842,1.7842,1.5546,0.2296,0.2296,0.0,0.5,0.4167,0.0,0.0833,6,1,5,0
2024,0.001,8,7,4,4,0.5505,0.5505,0.9133,0.9133,0.5917,0.5917,-0.0,0.5917,0.5917,0.3628,0.8571,0.0,0.0,0.1429,6,1,0,0
2024,0.001,9,13,4,4,1.0815,1.0815,1.2071,1.2071,1.6692,1.6692,1.6692,0.0,0.0,0.1256,0.7692,0.0769,0.1538,0.0,10,0,1,2
2024,0.001,10,13,3,3,0.8207,0.8207,0.8207,0.8207,0.9612,0.9612,-0.0,0.9612,0.9612,0.0,0.6154,0.0,0.0,0.3846,8,5,0,0
2024,0.001,11,16,3,3,0.8972,0.8972,0.8972,0.8972,1.6697,1.6697,1.0613,0.6084,0.6084,0.0,0.6875,0.0,0.125,0.1875,11,3,0,2
2024,0.001,12,23,4,4,0.9233,0.9233,1.1131,1.1131,1.9247,1.9247,1.5645,0.3602,0.3602,0.1898,0.6957,0.1304,0.087,0.087,16,2,3,2
2024,0.001,13,16,4,4,0.4698,0.4698,0.602,0.602,1.3245,1.3245,0.6686,0.6559,0.6559,0.1322,0.75,0.0625,0.0,0.1875,12,3,1,0
2024,0.001,14,7,3,3,-0.079,-0.079,-0.079,-0.079,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,0,0,0
2024,0.001,15,17,4,4,0.9384,0.9384,0.9892,0.9892,1.736,1.736,1.4517,0.2843,0.2843,0.0508,0.7647,0.0588,0.1176,0.0588,13,1,1,2
2024,0.001,16,20,4,4,1.0522,1.0522,1.115,1.115,2.0842,2.0842,1.5332,0.551,0.551,0.0628,0.6,0.15,0.05,0.2,12,4,3,1
2024,0.001,17,8,3,3,0.6968,0.6968,0.6968,0.6968,1.2988,1.2988,1.2988,0.0,0.0,0.0,0.75,0.25,0.0,0.0,6,0,2,0
2024,0.001,18,8,2,2,-0.032,-0.032,-0.032,-0.032,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,0,0,0
2024,0.001,19,17,3,3,-0.022,-0.022,-0.022,-0.022,0.5226,0.5226,-0.0,0.5226,0.5226,0.0,0.8824,0.0,0.0,0.1176,15,2,0,0
2024,0.001,20,20,3,3,-0.4011,-0.4011,-0.4011,-0.4011,0.2864,0.2864,-0.0,0.2864,0.2864,0.0,0.95,0.0,0.0,0.05,19,1,0,0
2024,0.001,21,9,3,3,0.1923,0.1923,0.1923,0.1923,0.7642,0.7642,-0.0,0.7642,0.7642,0.0,0.7778,0.0,0.0,0.2222,7,2,0,0
2024,0.001,22,11,3,3,0.4513,0.4513,0.4513,0.4513,1.2776,1.2776,0.8659,0.4117,0.4117,0.0,0.8182,0.0,0.0909,0.0909,9,1,0,1
2024,0.001,23,9,4,4,0.4844,0.4844,0.8581,0.8581,1.2244,1.2244,0.7642,0.4602,0.4602,0.3737,0.6667,0.0,0.2222,0.1111,6,1,0,2
2024,0.001,24,14,4,4,0.4653,0.4653,0.6965,0.6965,1.4345,1.4345,1.0892,0.3453,0.3453,0.2312,0.7857,0.0714,0.0714,0.0714,11,1,1,1
2024,0.001,25,9,4,4,1.0902,1.0902,1.2991,1.2991,1.585,1.585,1.585,0.0,0.0,0.2089,0.6667,0.3333,0.0,0.0,6,0,3,0
7,0.002,1,112,0,0,-0.7519,-0.7519,-0.7558,-0.7558,0.4091,0.4091,0.1471,0.262,0.262,-0.0039,0.9464,0.0089,0.0,0.0446,106,5,1,0
7,0.002,2,71,4,4,-0.3199,-0.3199,-0.1183,-0.1183,0.3675,0.3675,-0.0,0.3675,0.3675,0.2016,0.9296,0.0,0.0,0.0704,66,5,0,0
7,0.002,3,24,4,4,0.8363,0.8363,0.9214,0.9214,1.5988,1.5988,0.9406,0.6582,0.6582,0.0851,0.6667,0.0,0.125,0.2083,16,5,0,3
7,0.002,4,12,4,4,0.01,0.01,0.0457,0.0457,0.4138,0.4138,-0.0,0.4138,0.4138,0.0357,0.9167,0.0,0.0,0.0833,11,1,0,0
7,0.002,5,7,3,3,0.2973,0.2973,0.2973,0.2973,0.8631,0.8631,-0.0,0.8631,0.8631,0.0,0.7143,0.0,0.0,0.2857,5,2,0,0
7,0.002,6,11,4,4,0.0652,0.0652,0.4579,0.4579,0.8454,0.8454,-0.0,0.8454,0.8454,0.3927,0.7273,0.0,0.0,0.2727,8,3,0,0
7,0.002,7,15,4,4,1.4797,1.4797,1.6123,1.6123,2.2323,2.2323,1.7232,0.5091,0.5091,0.1326,0.5333,0.1333,0.1333,0.2,8,3,2,2
7,0.002,8,14,4,4,0.2659,0.2659,0.4695,0.4695,0.7345,0.7345,0.7345,0.0,0.0,0.2036,0.9286,0.0714,0.0,0.0,13,0,1,0
7,0.002,9,12,4,4,0.4436,0.4436,0.5661,0.5661,1.2516,1.2516,1.2516,0.0,0.0,0.1225,0.8333,0.1667,0.0,0.0,10,0,2,0
7,0.002,10,16,4,4,0.3411,0.3411,0.3785,0.3785,1.1863,1.1863,0.6686,0.5177,0.5177,0.0374,0.8125,0.0625,0.0,0.125,13,2,1,0
7,0.002,11,19,3,3,1.253,1.253,1.253,1.253,2.1021,2.1021,1.6383,0.4638,0.4638,0.0,0.5263,0.0526,0.2632,0.1579,10,3,1,5
7,0.002,12,24,4,4,0.8722,0.8722,1.0587,1.0587,1.8824,1.8824,1.5284,0.354,0.354,0.1865,0.6667,0.1667,0.0833,0.0833,16,2,4,2
7,0.002,13,11,4,4,1.0801,1.0801,1.2921,1.2921,1.6767,1.6767,1.6767,0.0,0.0,0.212,0.5455,0.0909,0.3636,0.0,6,0,1,4
7,0.002,14,29,4,4,1.1125,1.1125,1.1456,1.1456,1.9833,1.9833,1.6902,0.2931,0.2931,0.0331,0.6897,0.069,0.1724,0.069,20,2,2,5
7,0.002,15,15,4,4,0.5585,0.5585,0.5777,0.5777,1.4256,1.4256,1.4256,0.0,0.0,0.0192,0.8,0.1333,0.0667,0.0,12,0,2,1
7,0.002,16,15,3,3,0.0258,0.0258,0.0258,0.0258,0.3534,0.3534,-0.0,0.3534,0.3534,0.0,0.9333,0.0,0.0,0.0667,14,1,0,0
7,0.002,17,21,3,3,0.3225,0.3225,0.3225,0.3225,0.8631,0.8631,-0.0,0.8631,0.8631,0.0,0.7143,0.0,0.0,0.2857,15,6,0,0
