seed,rate,window,k_star,is_switch,J2,J3,J4,dJ34,dJ32,H2,H3,H4,dH32,dH43,none_ratio,mid_strong_ratio,n_C
2024,0.002,18,4,0,0.724,1.099,1.3439,0.2449,0.375,1.6023,2.0149,2.3131,0.4126,0.2982,0.6667,0.2222,27
2024,0.002,15,4,0,-0.162,0.0075,0.053,0.0455,0.1695,-0.0,0.4395,0.4395,0.4395,0.0,0.9091,0.0,11
2024,0.002,16,3,0,-0.5,-0.2832,-0.2832,0.0,0.2168,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,16
2024,0.002,17,2,1,0.7668,0.7668,0.7668,0.0,0.0,1.2988,1.2988,1.2988,0.0,0.0,0.75,0.25,8
2024,0.002,18,4,0,0.724,1.099,1.3439,0.2449,0.375,1.6023,2.0149,2.3131,0.4126,0.2982,0.6667,0.2222,27
2024,0.002,19,4,0,0.11,0.3532,0.9392,0.586,0.2432,0.8167,1.2075,1.8962,0.3908,0.6887,0.8333,0.0833,12
2024,0.002,16,3,0,-0.5,-0.2832,-0.2832,0.0,0.2168,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,16
2024,0.002,17,2,0,0.7668,0.7668,0.7668,0.0,0.0,1.2988,1.2988,1.2988,0.0,0.0,0.75,0.25,8
2024,0.002,18,4,1,0.724,1.099,1.3439,0.2449,0.375,1.6023,2.0149,2.3131,0.4126,0.2982,0.6667,0.2222,27
2024,0.002,19,4,0,0.11,0.3532,0.9392,0.586,0.2432,0.8167,1.2075,1.8962,0.3908,0.6887,0.8333,0.0833,12
2024,0.002,20,4,0,-0.202,-0.152,0.43,0.582,0.05,-0.0,0.3373,1.1216,0.3373,0.7843,0.9375,0.0,16
2024,0.002,22,4,0,0.6347,0.6569,1.1553,0.4984,0.0222,1.2516,1.2516,1.7925,0.0,0.5409,0.8333,0.1667,12
2024,0.002,23,4,0,-0.1341,0.7156,0.7928,0.0772,0.8497,0.3095,1.1942,1.1942,0.8847,0.0,0.6111,0.0556,18
2024,0.002,24,3,1,0.4002,0.6025,0.6025,0.0,0.2023,1.1033,1.1033,1.1033,0.0,0.0,0.8667,0.1333,15
2024,0.002,25,4,0,-0.115,0.4135,1.1174,0.7039,0.5285,-0.0,0.7219,1.4855,0.7219,0.7636,0.8,0.0,10
2024,0.002,23,4,0,-0.1341,0.7156,0.7928,0.0772,0.8497,0.3095,1.1942,1.1942,0.8847,0.0,0.6111,0.0556,18
2024,0.002,24,3,0,0.4002,0.6025,0.6025,0.0,0.2023,1.1033,1.1033,1.1033,0.0,0.0,0.8667,0.1333,15
2024,0.002,25,4,1,-0.115,0.4135,1.1174,0.7039,0.5285,-0.0,0.7219,1.4855,0.7219,0.7636,0.8,0.0,10
